id,timestamp,trans_period_id,driver_id,chargepoint_id,ocpp_name,stop_state,start_datetime,ocpp_trans_id,start_id_tag,stop_id_tag,start_type,stop_reason,stop_datetime,meter_start,meter_stop,seconds_alloc,priority_charge,priority_charge_paid,shared,suspev_datetime,range_limit_datetime,plugout_datetime,overstay_chargeable_minutes,connector,column_name,invoice_id
935,2023-12-09 01:59:33,14,63,119,B1-138,,2023-12-08 19:19:00,36,.,.,Local,Local,2023-12-09 01:59:33,392018,404860,6841,0,0,,2023-12-08 21:13:01,,,,1,,
936,2023-12-09 03:04:16,14,72,123,B2-65,,2023-12-08 02:24:19,16,.,.,Local,Local,2023-12-09 03:04:16,15,51246,26637,0,0,,2023-12-08 09:49:22,,,,1,,
937,2023-12-09 04:50:10,8,88,143,1130804099,,2023-12-08 15:53:29,29,.,.,Local,EVDisconnected,2023-12-09 04:50:10,1253130,1321990,46600,1,1,,,,,,1,,
938,2023-12-09 05:38:10,14,84,136,B3-39,,2023-12-09 04:33:19,14,.,.,Local,Local,2023-12-09 05:38:10,95144,102614,3890,0,0,,,,,,1,,
939,2023-12-09 07:23:26,8,89,144,1130804100,,2023-12-09 06:04:41,8,.,.,Local,Local,2023-12-09 07:23:26,132790,144570,4724,0,0,,,,,,1,,
940,2023-12-09 14:31:22,14,84,136,B3-39,,2023-12-09 09:00:31,15,.,.,Local,Local,2023-12-09 14:31:22,102614,136209,17461,0,0,,2023-12-09 13:51:32,,,,1,,
941,2023-12-09 14:36:13,14,73,121,B2-82,,2023-12-08 05:12:25,17,.,.,Local,Local,2023-12-09 14:36:13,123410,145443,11461,0,0,,2023-12-08 08:23:26,,,,1,,
942,2023-12-09 16:45:20,14,84,136,B3-39,,2023-12-09 14:31:58,16,.,.,Local,Local,2023-12-09 16:45:20,136209,151515,8001,0,0,,,,,,1,,
943,2023-12-09 17:52:30,11,28,103,P2-6,,2023-12-08 23:07:05,5,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-09 17:52:30,2271100,2318837,26879,0,0,,2023-12-09 06:35:04,,,,1,,
944,2023-12-09 18:07:09,14,64,117,B1-136,,2023-12-09 00:20:12,38,.,.,Local,Local,2023-12-09 18:07:09,91530,100379,9421,0,0,,2023-12-09 02:57:13,,,,1,,
945,2023-12-09 19:12:26,14,84,136,B3-39,,2023-12-09 16:47:52,17,.,.,Local,Local,2023-12-09 19:12:26,151515,167948,8672,0,0,,,,,,1,,
946,2023-12-09 20:43:40,14,74,124,B2-66,,2023-12-09 00:52:29,18,.,.,Local,Local,2023-12-09 20:43:40,42861,71272,15001,0,0,,2023-12-09 05:02:31,,,,1,,
947,2023-12-10 01:43:04,14,76,133,B3-35,,2023-12-09 00:39:13,13,.,.,Local,Local,2023-12-10 01:43:04,309004,342351,17102,0,0,,2023-12-09 05:24:15,,,,1,,
948,2023-12-10 02:22:47,14,84,136,B3-39,,2023-12-09 23:41:32,19,.,.,Local,Local,2023-12-10 02:22:47,167948,186202,9674,0,0,,,,,,1,,
949,2023-12-10 05:00:44,8,89,144,1130804100,,2023-12-10 03:35:00,9,.,.,Local,Local,2023-12-10 05:00:44,144570,157270,5143,0,0,,,,,,1,,
950,2023-12-10 14:01:16,14,64,117,B1-136,,2023-12-09 19:30:56,39,.,.,Local,Local,2023-12-10 14:01:16,100379,110054,10141,0,0,,2023-12-09 22:19:57,,,,1,,
951,2023-12-10 14:13:38,14,63,119,B1-138,,2023-12-10 04:49:12,40,.,.,Local,Local,2023-12-10 14:13:38,404860,423220,9721,0,0,,2023-12-10 07:31:14,,,,1,,
952,2023-12-10 16:18:48,14,81,134,B3-33,,2023-12-09 17:27:20,18,.,.,Local,Local,2023-12-10 16:18:48,0,56479,28802,0,0,,2023-12-10 01:27:23,,,,1,,
953,2023-12-10 18:59:32,14,73,121,B2-82,,2023-12-10 04:09:55,19,.,.,Local,Local,2023-12-10 18:59:32,145443,151257,3120,0,0,,2023-12-10 05:01:56,,,,1,,
954,2023-12-10 19:13:57,14,84,136,B3-39,,2023-12-10 02:26:28,20,.,.,Local,Local,2023-12-10 19:13:57,186202,212789,14041,0,0,,2023-12-10 06:20:30,,,,1,,
955,2023-12-11 04:10:41,14,62,115,B1-126,,2023-12-10 22:29:10,41,.,.,Local,Local,2023-12-11 04:10:41,187599,224363,19143,0,0,,2023-12-11 03:48:14,,,,1,,
956,2023-12-11 15:17:03,14,73,121,B2-82,,2023-12-11 01:00:50,20,.,.,Local,Local,2023-12-11 15:17:03,151257,181643,15781,0,0,,2023-12-11 05:23:52,,,,1,,
957,2023-12-12 00:00:42,8,88,142,C11-1,,2023-12-11 23:21:02,30,.,.,Local,Local,2023-12-12 00:00:42,0,3451,2351,0,0,,,,,,1,,
958,2023-12-12 01:57:16,14,63,119,B1-138,,2023-12-11 17:40:47,42,.,.,Local,Local,2023-12-12 01:57:16,423220,436537,7081,0,0,,2023-12-11 19:38:48,,,,1,,
959,2023-12-12 02:01:31,8,89,144,1130804100,,2023-12-11 23:35:42,10,.,.,Local,Local,2023-12-12 02:01:31,157180,178860,8747,0,0,,,,,,1,,
960,2023-12-12 16:47:01,8,89,144,1130804100,,2023-12-12 16:09:39,11,.,.,Local,EVDisconnected,2023-12-12 16:47:01,178780,184380,2241,0,0,,,,,,1,,
965,2023-12-12 22:24:02,14,80,130,B3-55,,2023-12-12 02:04:14,21,.,.,Local,Local,2023-12-12 22:24:02,177447,207775,15663,0,0,,2023-12-12 06:25:17,,,,1,,
966,2023-12-12 22:31:02,8,88,143,1130804099,,2023-12-12 21:39:16,32,.,.,Local,EVDisconnected,2023-12-12 22:31:02,1321900,1326540,3104,0,0,,,,,,1,,
967,2023-12-12 22:58:34,14,84,136,B3-39,,2023-12-12 17:32:35,22,.,.,Local,Local,2023-12-12 22:58:34,212789,250930,19558,1,1,,,,,,1,,
968,2023-12-13 00:09:50,14,73,121,B2-82,,2023-12-12 04:16:07,21,.,.,Local,Local,2023-12-13 00:09:50,181643,193768,6360,0,0,,2023-12-12 06:02:08,,,,1,,
969,2023-12-13 02:36:27,14,77,138,B3-2,,2023-12-13 01:38:34,23,.,.,Local,Local,2023-12-13 02:36:27,159613,166460,3472,0,0,,,,,,1,,
970,2023-12-13 15:10:01,14,72,123,B2-65,,2023-12-13 04:56:45,22,.,.,Local,Local,2023-12-13 15:10:01,51246,100125,25418,0,0,,2023-12-13 12:00:48,,,,1,,
971,2023-12-13 18:28:16,8,88,143,1130804099,,2023-12-13 16:02:42,33,.,.,Local,EVDisconnected,2023-12-13 18:28:16,1326550,1335980,8390,0,0,,,,,,1,,
972,2023-12-13 21:11:12,14,63,119,B1-138,,2023-12-13 16:24:23,43,.,.,Local,Local,2023-12-13 21:11:12,436537,452453,8461,0,0,,2023-12-13 18:45:24,,,,1,,
973,2023-12-13 22:41:41,11,28,103,P2-6,,2023-12-13 22:40:33,6,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-13 22:41:41,2318837,2318837,65,0,0,,,,,,1,,
974,2023-12-13 23:08:29,8,88,142,C11-1,,2023-12-13 17:09:37,34,.,.,Local,Local,2023-12-13 23:08:29,0,3375,3554,0,0,,2023-12-13 18:25:38,,,,1,,
975,2023-12-14 02:12:53,8,88,143,1130804099,,2023-12-14 00:30:51,35,.,.,Local,EVDisconnected,2023-12-14 02:12:53,1335980,1345100,6120,0,0,,,,,,1,,
976,2023-12-14 05:38:31,14,84,136,B3-39,,2023-12-14 00:00:30,24,.,.,Local,Local,2023-12-14 05:38:31,250930,281336,15841,0,0,,2023-12-14 04:24:32,,,,1,,
977,2023-12-14 16:08:46,14,76,133,B3-35,,2023-12-14 01:24:03,25,.,.,Local,Local,2023-12-14 16:08:46,342351,377266,17882,0,0,,2023-12-14 06:22:05,,,,1,,
978,2023-12-14 17:00:26,14,73,121,B2-82,,2023-12-14 07:50:07,24,.,.,Local,Local,2023-12-14 17:00:26,193768,207830,7380,0,0,,2023-12-14 09:53:08,,,,1,,
979,2023-12-14 19:07:21,14,68,120,B2-85,,2023-12-13 22:56:17,23,.,.,Local,Local,2023-12-14 19:07:21,71654,74033,2700,0,0,,2023-12-13 23:41:17,,,,1,,
980,2023-12-14 19:13:50,8,88,143,1130804099,,2023-12-14 16:54:14,36,.,.,Local,EVDisconnected,2023-12-14 19:13:50,1345100,1357220,8375,0,0,,,,,,1,,
981,2023-12-14 20:07:22,11,28,103,P2-6,,2023-12-13 22:41:52,7,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-14 20:07:22,2318837,2350936,18118,0,0,,2023-12-14 03:43:52,,,,1,,
982,2023-12-14 23:07:30,8,89,144,1130804100,,2023-12-14 19:13:12,12,.,.,Local,EVDisconnected,2023-12-14 23:07:30,184380,219980,14057,0,0,,,,,,1,,
983,2023-12-15 02:38:35,14,62,115,B1-126,,2023-12-14 21:39:07,44,.,.,Local,Local,2023-12-15 02:38:35,224363,255430,16202,0,0,,2023-12-15 02:09:10,,,,1,,
984,2023-12-15 03:11:34,8,89,144,1130804100,,2023-12-15 01:08:02,13,.,.,Local,Local,2023-12-15 03:11:34,219980,238300,7411,0,0,,,,,,1,,
985,2023-12-15 18:24:26,14,63,119,B1-138,,2023-12-15 02:11:22,45,.,.,Local,Local,2023-12-15 18:24:26,452453,465979,7201,0,0,,2023-12-15 04:11:23,,,,1,,
986,2023-12-15 19:19:34,14,80,130,B3-55,,2023-12-15 03:36:36,26,.,.,Local,Local,2023-12-15 19:19:34,207775,243004,26165,0,0,,2023-12-15 10:52:41,,,,1,,
987,2023-12-15 19:29:55,11,54,75,P2-32,,2023-12-15 05:31:24,8,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-15 19:29:55,112353,130992,10978,0,0,,2023-12-15 08:34:23,,,,1,,
988,2023-12-15 19:37:35,8,88,143,1130804099,,2023-12-15 16:04:32,37,.,.,Local,EVDisconnected,2023-12-15 19:37:35,1357220,1376140,12781,0,0,,,,,,1,,
989,2023-12-16 15:36:40,11,54,75,P2-32,,2023-12-16 05:41:57,9,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-16 15:36:40,130992,138140,4258,0,0,,2023-12-16 06:52:57,,,,1,,
990,2023-12-16 17:02:41,8,89,144,1130804100,,2023-12-16 16:13:16,14,.,.,Local,Local,2023-12-16 17:02:41,238300,245530,2962,0,0,,,,,,1,,
991,2023-12-16 19:46:25,14,74,124,B2-66,,2023-12-15 23:45:59,26,.,.,Local,Local,2023-12-16 19:46:25,71272,104689,17570,0,0,,2023-12-16 04:47:01,,,,1,,
992,2023-12-16 19:58:02,14,84,136,B3-39,,2023-12-16 10:16:59,27,.,.,Local,Local,2023-12-16 19:58:02,281336,318737,19382,0,0,,2023-12-16 15:40:01,,,,1,,
993,2023-12-16 20:21:46,14,72,123,B2-65,,2023-12-16 04:36:49,28,.,.,Local,Local,2023-12-16 20:21:46,100125,139042,20281,0,0,,2023-12-16 10:14:51,,,,1,,
994,2023-12-16 20:22:29,14,73,121,B2-82,,2023-12-16 03:54:13,27,.,.,Local,Local,2023-12-16 20:22:29,207830,223566,8220,0,0,,2023-12-16 06:11:14,,,,1,,
995,2023-12-17 01:13:41,8,89,144,1130804100,,2023-12-17 01:11:18,15,.,.,Local,EVDisconnected,2023-12-17 01:13:41,245530,245760,142,0,0,,,,,,1,,
996,2023-12-17 01:25:26,14,63,119,B1-138,,2023-12-16 21:30:50,46,.,.,Local,Local,2023-12-17 01:25:26,465979,478334,6601,0,0,,2023-12-16 23:20:51,,,,1,,
997,2023-12-17 02:18:52,14,74,124,B2-66,,2023-12-16 19:46:30,29,.,.,Local,Local,2023-12-17 02:18:52,104689,111601,3720,0,0,,2023-12-16 20:48:31,,,,1,,
998,2023-12-17 02:41:11,8,89,144,1130804100,,2023-12-17 02:10:03,16,.,.,Local,Local,2023-12-17 02:41:11,245760,250190,1867,0,0,,,,,,1,,
999,2023-12-17 18:49:57,14,68,120,B2-85,,2023-12-14 20:21:47,25,.,.,Local,Local,2023-12-17 18:49:57,74033,77318,3660,0,0,,2023-12-14 21:22:48,,,,1,,
1000,2023-12-17 19:12:59,14,76,133,B3-35,,2023-12-16 22:42:02,28,.,.,Local,Local,2023-12-17 19:12:59,377266,409657,16682,0,0,,2023-12-17 03:20:05,,,,1,,
1001,2023-12-17 21:18:49,14,67,122,B2-70,,2023-12-17 00:13:15,30,.,.,Local,Local,2023-12-17 21:18:49,0,30848,16501,0,0,,2023-12-17 04:48:17,,,,1,,
1002,2023-12-17 21:38:33,14,81,134,B3-33,,2023-12-17 07:44:57,30,.,.,Local,Local,2023-12-17 21:38:33,56479,115317,30003,0,0,,2023-12-17 16:05:00,,,,1,,
1003,2023-12-17 23:44:18,14,73,121,B2-82,,2023-12-17 22:32:47,32,.,.,Local,Local,2023-12-17 23:44:18,223566,231842,4290,0,0,,,,,,1,,
1004,2023-12-18 13:33:59,14,62,115,B1-126,,2023-12-18 07:20:55,48,.,.,Local,Local,2023-12-18 13:33:59,255430,287997,17042,1,1,,2023-12-18 12:04:58,,,,1,,
1005,2023-12-18 14:07:29,14,63,119,B1-138,,2023-12-17 18:32:04,47,.,.,Local,Local,2023-12-18 14:07:29,478334,490228,6361,0,0,,2023-12-17 20:18:06,,,,1,,
1006,2023-12-18 16:26:23,14,72,123,B2-65,,2023-12-18 05:56:22,33,.,.,Local,Local,2023-12-18 16:26:23,139042,192031,27602,0,0,,2023-12-18 13:36:25,,,,1,,
1007,2023-12-18 17:39:33,14,80,130,B3-55,,2023-12-16 22:50:19,29,.,.,Local,Local,2023-12-18 17:39:33,243004,270382,20584,0,0,,2023-12-17 04:33:23,,,,1,,
1008,2023-12-18 20:26:50,11,54,75,P2-32,,2023-12-18 03:11:53,10,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-18 20:26:50,138140,166424,16560,0,0,,2023-12-18 07:47:53,,,,1,,
1009,2023-12-18 21:31:48,8,89,144,1130804100,,2023-12-18 21:22:06,17,.,.,Local,Local,2023-12-18 21:31:48,250120,251310,580,0,0,,,,,,1,,
1010,2023-12-19 00:27:07,14,68,120,B2-85,,2023-12-17 19:58:06,31,.,.,Local,Local,2023-12-19 00:27:07,77318,80593,3660,0,0,,2023-12-17 20:59:06,,,,1,,
1011,2023-12-19 13:01:48,8,89,144,1130804100,,2023-12-19 02:37:04,18,.,.,Local,Local,2023-12-19 13:01:48,251310,255830,37482,0,0,,,,,,1,,
1012,2023-12-19 14:27:26,14,73,121,B2-82,,2023-12-19 04:02:19,34,.,.,Local,Local,2023-12-19 14:27:26,231842,246636,7740,0,0,,2023-12-19 06:11:20,,,,1,,
1013,2023-12-19 14:29:41,8,89,144,1130804100,,2023-12-19 14:06:07,19,.,.,Local,Local,2023-12-19 14:29:41,255830,259120,1412,0,0,,,,,,1,,
1014,2023-12-20 01:27:06,14,84,136,B3-39,,2023-12-19 22:16:45,31,.,.,Local,Local,2023-12-20 01:27:06,318737,340929,11420,0,0,,,,,,1,,
1015,2023-12-20 02:14:02,8,89,144,1130804100,,2023-12-20 01:01:02,20,.,.,Local,Local,2023-12-20 02:14:02,259120,269870,4378,0,0,,,,,,1,,
1016,2023-12-20 15:17:49,14,73,121,B2-82,,2023-12-20 05:19:41,36,.,.,Local,Local,2023-12-20 15:17:49,246636,251332,2520,0,0,,2023-12-20 06:01:42,,,,1,,
1017,2023-12-20 15:27:10,14,63,119,B1-138,,2023-12-20 04:18:22,49,.,.,Local,Local,2023-12-20 15:27:10,490228,505594,8161,0,0,,2023-12-20 06:34:23,,,,1,,
1018,2023-12-20 18:03:29,11,28,103,P2-6,,2023-12-20 05:16:54,12,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-20 18:03:29,2350936,2396204,25437,0,0,,2023-12-20 12:20:52,,,,1,,
1022,2023-12-20 20:30:37,11,54,75,P2-32,,2023-12-20 00:32:41,11,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-20 20:30:37,166424,171814,3300,0,0,,2023-12-20 01:27:41,,,,1,,
1023,2023-12-20 21:06:46,13,60,112,GS-1,,2023-12-20 20:57:50,1,.,.,Local,Local,2023-12-20 21:06:46,0,239,534,0,0,,,,,,1,,
1024,2023-12-21 10:43:04,14,81,134,B3-33,,2023-12-21 02:36:32,33,.,.,Local,Local,2023-12-21 10:43:04,115317,172774,29191,0,0,,,,,,1,,
1025,2023-12-21 15:35:20,14,76,133,B3-35,,2023-12-21 00:34:29,32,.,.,Local,Local,2023-12-21 15:35:20,409657,434728,12902,0,0,,2023-12-21 04:09:31,,,,1,,
1026,2023-12-21 19:56:04,14,84,136,B3-39,,2023-12-21 14:28:06,34,.,.,Local,Local,2023-12-21 19:56:04,340929,379256,19678,0,0,,,,,,1,,
1027,2023-12-22 13:26:02,13,60,112,GS-1,,2023-12-22 13:22:43,2,.,.,Local,Local,2023-12-22 13:26:02,239,239,120,0,0,,2023-12-22 13:24:44,,,,1,,
1028,2023-12-22 13:28:22,13,60,112,GS-1,,2023-12-22 13:27:06,3,.,.,Local,Local,2023-12-22 13:28:22,239,268,75,0,0,,,,,,1,,
1029,2023-12-22 16:26:29,14,64,117,B1-136,,2023-12-22 06:31:29,50,.,.,Local,Local,2023-12-22 16:26:29,110054,121842,12362,0,0,,2023-12-22 09:57:32,,,,1,,
1030,2023-12-22 16:35:02,14,80,130,B3-55,,2023-12-21 23:46:32,35,.,.,Local,Local,2023-12-22 16:35:02,270382,293474,17223,0,0,,2023-12-22 04:35:35,,,,1,,
1031,2023-12-22 17:02:05,14,62,115,B1-126,,2023-12-22 14:23:39,51,.,.,Local,Local,2023-12-22 17:02:05,287997,304845,8972,0,0,,2023-12-22 16:53:34,,,,1,,
1032,2023-12-22 18:13:22,14,74,124,B2-66,,2023-12-22 02:07:49,37,.,.,Local,Local,2023-12-22 18:13:22,111601,142791,16501,0,0,,2023-12-22 06:42:51,,,,1,,
1033,2023-12-22 19:03:32,14,68,120,B2-85,,2023-12-19 21:04:52,35,.,.,Local,Local,2023-12-22 19:03:32,80593,87347,7201,0,0,,2023-12-19 23:04:53,,,,1,,
1035,2023-12-22 20:42:32,14,64,117,B1-136,,2023-12-22 17:56:18,53,.,.,Local,Local,2023-12-22 20:42:32,121842,128884,7501,0,0,,2023-12-22 20:01:19,,,,1,,
1036,2023-12-22 22:01:28,14,63,119,B1-138,,2023-12-22 16:08:07,52,.,.,Local,Local,2023-12-22 22:01:28,505594,523718,9601,0,0,,2023-12-22 18:48:09,,,,1,,
1037,2023-12-23 06:41:14,8,89,144,1130804100,,2023-12-23 04:02:41,21,.,.,Local,Local,2023-12-23 06:41:14,269870,293690,9512,0,0,,,,,,1,,
1038,2023-12-23 20:55:07,10,17,67,P18,,2023-12-23 02:06:10,3,uc_default_auth,uc_default_auth,Local,Remote,2023-12-23 20:55:07,1630604,1669891,3782,0,0,,2023-12-23 20:31:12,,,,1,,
1039,2023-12-24 03:10:19,14,73,121,B2-82,,2023-12-22 22:07:10,38,.,.,Local,Local,2023-12-24 03:10:19,251332,278351,13982,0,0,,2023-12-23 02:00:12,,,,1,,
1040,2023-12-24 04:07:36,14,72,123,B2-65,,2023-12-24 03:09:11,39,.,.,Local,Local,2023-12-24 04:07:36,192031,198764,3496,0,0,,,,,,1,,
1041,2023-12-24 18:18:34,10,17,67,P18,,2023-12-24 00:38:28,4,uc_default_auth,uc_default_auth,Local,Remote,2023-12-24 18:18:34,1669891,1692047,1819,0,0,,2023-12-24 17:31:30,,,,1,,
1042,2023-12-24 18:43:45,14,64,117,B1-136,,2023-12-22 21:05:16,54,.,.,Local,Local,2023-12-24 18:43:45,128884,130975,2460,0,0,,2023-12-22 21:46:16,,,,1,,
1043,2023-12-24 21:22:59,14,63,119,B1-138,,2023-12-23 20:32:01,55,.,.,Local,Local,2023-12-24 21:22:59,523718,536847,7021,0,0,,2023-12-23 22:29:02,,,,1,,
1044,2023-12-24 21:45:26,14,73,121,B2-82,,2023-12-24 19:43:34,42,.,.,Local,Local,2023-12-24 21:45:26,278351,292134,7311,0,0,,,,,,1,,
1045,2023-12-24 22:37:26,14,74,124,B2-66,,2023-12-24 17:12:55,41,.,.,Local,Local,2023-12-24 22:37:26,142791,156569,7320,0,0,,2023-12-24 19:14:56,,,,1,,
1046,2023-12-24 22:58:01,14,72,123,B2-65,,2023-12-24 05:20:13,40,.,.,Local,Local,2023-12-24 22:58:01,198764,211754,6840,0,0,,2023-12-24 07:14:13,,,,1,,
1047,2023-12-25 02:26:49,14,72,123,B2-65,,2023-12-25 01:50:15,44,.,.,Local,Local,2023-12-25 02:26:49,211754,215962,2195,0,0,,,,,,1,,
1048,2023-12-25 17:11:28,14,74,124,B2-66,,2023-12-25 04:29:17,45,.,.,Local,Local,2023-12-25 17:11:28,156569,165145,4560,0,0,,2023-12-25 05:45:18,,,,1,,
1049,2023-12-25 19:58:38,14,81,134,B3-33,,2023-12-25 06:27:53,36,.,.,Local,Local,2023-12-25 19:58:38,172774,218870,23522,0,0,,2023-12-25 12:59:55,,,,1,,
1050,2023-12-25 20:03:57,14,72,123,B2-65,,2023-12-25 20:03:57,46,.,.,Local,Local,2023-12-25 20:03:57,215962,215962,0,0,0,,,,,,1,,
1051,2023-12-25 20:05:31,14,72,123,B2-65,,2023-12-25 20:04:14,47,.,.,Local,Local,2023-12-25 20:05:31,215962,215962,30,0,0,,,,,,1,,
1052,2023-12-25 20:05:38,14,74,124,B2-66,,2023-12-25 20:05:18,48,.,.,Local,Local,2023-12-25 20:05:38,165145,165163,19,0,0,,,,,,1,,
1053,2023-12-25 20:31:03,14,74,124,B2-66,,2023-12-25 20:05:56,49,.,.,Local,Local,2023-12-25 20:31:03,165163,168047,1507,0,0,,,,,,1,,
1054,2023-12-25 20:41:46,8,89,144,1130804100,,2023-12-25 20:23:18,22,.,.,Local,Local,2023-12-25 20:41:46,293690,296190,1107,0,0,,,,,,1,,
1055,2023-12-25 22:43:11,14,63,119,B1-138,,2023-12-25 02:08:55,57,.,.,Local,Local,2023-12-25 22:43:11,536847,553461,8821,0,0,,2023-12-25 04:35:57,,,,1,,
1056,2023-12-26 00:16:32,14,72,123,B2-65,,2023-12-25 22:32:33,50,.,.,Local,Local,2023-12-26 00:16:32,215962,216580,690,0,0,,2023-12-25 22:44:33,,,,1,,
1057,2023-12-26 02:09:09,8,89,144,1130804100,,2023-12-26 02:08:18,23,.,.,Local,EVDisconnected,2023-12-26 02:09:09,296190,296190,51,0,0,,,,,,1,,
1058,2023-12-26 06:22:59,8,89,144,1130804100,,2023-12-26 02:10:21,24,.,.,Local,Local,2023-12-26 06:22:59,296190,315190,15137,0,0,,,,,,1,,
1059,2023-12-26 14:30:20,14,73,121,B2-82,,2023-12-25 23:58:13,51,.,.,Local,Local,2023-12-26 14:30:20,292134,319552,14222,0,0,,2023-12-26 03:55:15,,,,1,,
1060,2023-12-26 17:34:28,13,60,112,GS-1,,2023-12-26 17:32:52,4,.,.,Local,Local,2023-12-26 17:34:28,268,295,95,0,0,,,,,,1,,
1061,2023-12-26 17:42:09,10,15,61,P12,,2023-12-26 04:54:06,5,uc_default_auth,uc_default_auth,Local,Remote,2023-12-26 17:42:09,222486,261886,2229,0,0,,2023-12-26 09:32:07,,,,1,,
1062,2023-12-26 21:19:38,14,64,117,B1-136,,2023-12-24 19:35:47,56,.,.,Local,Local,2023-12-26 21:19:38,130975,135138,4560,0,0,,2023-12-24 20:51:48,,,,1,,
1063,2023-12-27 03:39:49,14,63,119,B1-138,,2023-12-26 17:39:28,58,.,.,Local,Local,2023-12-27 03:39:49,553461,562867,5041,0,0,,2023-12-26 19:03:29,,,,1,,
1064,2023-12-27 17:17:13,14,76,133,B3-35,,2023-12-27 01:36:26,37,.,.,Local,Local,2023-12-27 17:17:13,434728,463770,14882,0,0,,2023-12-27 05:44:28,,,,1,,
1065,2023-12-27 17:19:28,14,84,136,B3-39,,2023-12-27 14:41:28,38,.,.,Local,Local,2023-12-27 17:19:28,379256,397671,9479,0,0,,,,,,1,,
1066,2023-12-27 19:10:39,14,64,117,B1-136,,2023-12-26 23:07:15,59,.,.,Local,Local,2023-12-27 19:10:39,135138,144101,9781,0,0,,2023-12-27 01:50:16,,,,1,,
1067,2023-12-27 19:31:38,10,17,67,P18,,2023-12-27 02:01:03,6,uc_default_auth,uc_default_auth,Local,Remote,2023-12-27 19:31:38,1692047,1739247,3291,0,0,,2023-12-27 19:17:04,,,,1,,
1068,2023-12-28 00:24:30,14,73,121,B2-82,,2023-12-27 03:35:54,52,.,.,Local,Local,2023-12-28 00:24:30,319552,324437,2640,0,0,,2023-12-27 04:19:55,,,,1,,
1069,2023-12-28 05:41:03,14,62,115,B1-126,,2023-12-27 23:02:11,60,.,.,Local,Local,2023-12-28 05:41:03,304845,336022,16263,0,0,,2023-12-28 03:33:14,,,,1,,
1070,2023-12-28 16:37:41,14,73,121,B2-82,,2023-12-28 16:15:07,55,.,.,Local,Local,2023-12-28 16:37:41,324437,327030,1353,0,0,,,,,,1,,
1071,2023-12-28 18:44:40,14,64,117,B1-136,,2023-12-27 23:27:19,61,.,.,Local,Local,2023-12-28 18:44:40,144101,155646,12061,0,0,,2023-12-28 02:48:22,,,,1,,
1072,2023-12-28 19:16:34,11,28,103,P2-6,,2023-12-27 23:27:32,13,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-28 19:16:34,2396204,2415879,11099,0,0,,2023-12-28 02:32:31,,,,1,,
1073,2023-12-28 19:27:30,10,15,61,P12,,2023-12-28 15:08:50,7,uc_default_auth,uc_default_auth,Local,Remote,2023-12-28 19:27:30,261886,291295,2703,0,0,,2023-12-28 18:37:50,,,,1,,
1074,2023-12-28 20:13:22,11,54,75,P2-32,,2023-12-28 18:29:09,14,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2023-12-28 20:13:22,171814,182469,6251,0,0,,,,,,1,,
1075,2023-12-28 20:59:17,14,86,139,B3-4,,2023-12-28 20:59:13,40,.,.,Local,Local,2023-12-28 20:59:17,3459,3459,3,0,0,,,,,,1,,
1076,2023-12-28 22:21:19,14,74,124,B2-66,,2023-12-28 02:23:20,54,.,.,Local,Local,2023-12-28 22:21:19,168047,229860,32642,0,0,,2023-12-28 11:27:23,,,,1,,
1077,2023-12-29 01:45:30,14,63,119,B1-138,,2023-12-28 20:10:46,63,.,.,Local,Local,2023-12-29 01:45:30,562867,578395,8221,0,0,,2023-12-28 22:27:48,,,,1,,
1078,2023-12-29 03:33:13,14,72,123,B2-65,,2023-12-29 02:24:04,56,.,.,Local,Local,2023-12-29 03:33:13,216580,224176,4148,0,0,,,,,,1,,
1079,2023-12-29 05:35:42,14,84,136,B3-39,,2023-12-29 01:45:00,42,.,.,Local,Local,2023-12-29 05:35:42,397671,424426,13841,0,0,,,,,,1,,
1080,2023-12-29 16:42:35,14,80,130,B3-55,,2023-12-27 23:41:04,39,.,.,Local,Local,2023-12-29 16:42:35,293474,316546,17582,0,0,,2023-12-28 04:34:07,,,,1,,
1081,2023-12-29 17:19:54,14,64,117,B1-136,,2023-12-28 19:41:25,62,.,.,Local,Local,2023-12-29 17:19:54,155646,161598,6361,0,0,,2023-12-28 21:27:26,,,,1,,
1082,2023-12-29 17:32:54,14,68,120,B2-85,,2023-12-27 20:31:54,53,.,.,Local,Local,2023-12-29 17:32:54,87347,93019,6121,0,0,,2023-12-27 22:13:55,,,,1,,
1083,2023-12-29 17:57:13,14,77,138,B3-2,,2023-12-28 23:46:01,41,.,.,Local,Local,2023-12-29 17:57:13,166460,221891,28924,0,0,,2023-12-29 07:48:06,,,,1,,
1084,2023-12-29 19:16:32,14,84,136,B3-39,,2023-12-29 15:18:06,43,.,.,Local,Local,2023-12-29 19:16:32,424426,451579,14305,0,0,,,,,,1,,
